scheduled_ms,actual_ms,drift_ms
367440000,367440000,0.71
367500000,367500000,0.41
367560000,367560000,0.52
367620000,367620000,0.36
367680000,367680000,0.23
367740000,367740000,0.32
367800000,367800000,0.30
367860000,367859999,-0.02
367920000,367920000,0.30
367980000,367979999,-0.06
368040000,368040000,0.29
368100000,368100000,0.18
368160000,368160004,4.58
368220000,368219996,-3.75
368280000,368280000,0.17
368340000,368339998,-1.21
368400000,368400000,0.37
368460000,368459997,-2.90
368520000,368520001,1.39
368580000,368579997,-2.47
368640000,368640001,1.48
368700000,368700000,0.98
368760000,368759997,-2.47
368820000,368819998,-1.98
368880000,368880001,1.85
368940000,368940001,1.24
369000000,369000001,1.36
369060000,369060001,1.24
369120000,369120000,0.80
369180000,369180000,0.50
369240000,369240000,0.75
369300000,369300000,0.34
369360000,369360000,0.63
369420000,369420000,0.53
369480000,369479997,-2.99
369540000,369539997,-2.48
369600000,369600001,1.41
369660000,369660002,2.12
369720000,369720000,0.63
369780000,369780000,0.62
369840000,369840000,0.67
369900000,369900000,0.59
369960000,369960000,0.52
370020000,370020004,4.20
370080000,370079999,-0.50
370140000,370139999,-0.34
370200000,370199996,-3.50
370260000,370260000,0.54
370320000,370320000,0.21
370380000,370380001,1.89
370440000,370440000,0.15
370500000,370499999,-0.18
370560000,370559999,-0.12
370620000,370620005,5.92
370680000,370679995,-4.23
370740000,370739999,-0.23
370800000,370799999,-0.30
370860000,370860001,1.03
370920000,370920004,4.71
370980000,370979998,-1.13
371040000,371039999,-0.93
371100000,371099999,-0.73
371160000,371159999,-0.49
371220000,371219999,-0.39
371280000,371279999,-0.26
371340000,371339999,-0.14
371400000,371399999,-0.36
371460000,371459999,-0.06
371520000,371519999,-0.24
371580000,371579996,-3.15
371640000,371640000,0.73
371700000,371700000,0.95
371760000,371760000,0.43
371820000,371820000,0.53
371880000,371880000,0.32
371940000,371940000,0.33
372000000,372000000,0.30
372060000,372060000,0.34
372120000,372120000,0.41
372180000,372180000,0.43
372240000,372240000,0.65
372300000,372299999,-0.02
372360000,372359996,-3.06
372420000,372420000,0.59
372480000,372479997,-2.54
372540000,372540001,1.23
372600000,372600000,0.99
372660000,372660000,0.78
372720000,372720000,0.70
372780000,372780000,0.85
372840000,372840000,0.56
372900000,372900000,0.32
372960000,372960000,0.31
373020000,373020000,0.44
373080000,373080000,0.53
373140000,373139999,-0.02
373200000,373200000,0.28
373260000,373260003,3.37
373320000,373319999,-0.39
373380000,373379999,-0.22
373440000,373439999,-0.27
373500000,373499999,-0.16
373560000,373559999,-0.13
373620000,373619999,-0.09
373680000,373680000,0.51
373740000,373739998,-1.49
373800000,373800000,0.33
373860000,373859998,-1.19
373920000,373920000,0.33
373980000,373980000,0.49
374040000,374040000,0.94
374100000,374099997,-2.96
374160000,374159997,-2.49
374220000,374220001,1.26
374280000,374280010,10.31
374340000,374339998,-1.01
374400000,374399999,-0.55
374460000,374459999,-0.53
374520000,374519999,-0.46
374580000,374579999,-0.39
374640000,374639999,-0.23
374700000,374699999,-0.30
374760000,374759999,-0.34
374820000,374819999,-0.26
374880000,374879999,-0.03
374940000,374939999,-0.17
375000000,375000000,0.10
375060000,375060000,0.15
375120000,375120000,0.15
375180000,375180000,0.18
375240000,375240000,0.14
375300000,375300000,0.34
375360000,375359999,-0.18
375420000,375420000,0.61
375480000,375480000,0.22
375540000,375539999,-0.18
375600000,375599999,-0.08
375660000,375659997,-2.87
375720000,375720001,1.16
375780000,375780000,0.58
375840000,375840000,0.81
375900000,375900000,0.57
375960000,375960000,0.55
376020000,376020000,0.25
376080000,376080000,0.25
376140000,376140000,0.38
376200000,376200006,6.99
376260000,376259998,-1.30
376320000,376319999,-0.89
376380000,376379999,-0.57
376440000,376439999,-0.54
376500000,376499999,-0.45
376560000,376559999,-0.39
376620000,376619999,-0.20
376680000,376679999,-0.08
376740000,376739999,-0.13
376800000,376800000,0.09
376860000,376859999,-0.02
376920000,376920000,0.21
376980000,376979999,-0.17
377040000,377039999,-0.10
377100000,377099999,-0.03
377160000,377160000,0.13
377220000,377219999,-0.03
377280000,377280000,0.17
377340000,377340001,1.07
377400000,377400000,0.43
377460000,377459999,-0.22
377520000,377519996,-3.04
377580000,377580000,0.87
377640000,377640000,0.48
377700000,377700000,0.52
377760000,377760000,0.80
377820000,377820002,2.25
377880000,377880000,0.57
377940000,377939999,-0.15
378000000,377999999,-0.29
378060000,378060004,4.85
378120000,378119999,-0.79
378180000,378180006,6.01
378240000,378239998,-1.88
378300000,378299998,-1.55
378360000,378359998,-1.33
378420000,378419999,-0.88
378480000,378479999,-0.56
378540000,378539999,-0.64
378600000,378599999,-0.33
378660000,378659999,-0.50
378720000,378720006,6.39
378780000,378779998,-1.70
378840000,378840005,5.23
378900000,378899997,-2.13
378960000,378959998,-1.76
379020000,379019998,-1.41
379080000,379079998,-1.05
379140000,379139999,-0.82
379200000,379199999,-0.78
379260000,379259999,-0.45
379320000,379320002,2.47
379380000,379379999,-0.63
379440000,379439999,-0.41
379500000,379499998,-1.81
379560000,379559999,-0.13
379620000,379620004,4.81
379680000,379679998,-1.02
379740000,379739999,-0.61
379800000,379799999,-0.46
379860000,379859999,-0.35
379920000,379919999,-0.34
379980000,379979999,-0.14
380040000,380039999,-0.11
380100000,380100000,0.14
380160000,380159999,-0.04
380220000,380219999,-0.28
380280000,380279999,-0.13
380340000,380340000,0.15
380400000,380399999,-0.10
380460000,380459999,-0.06
380520000,380520000,0.17
380580000,380579999,-0.05
380640000,380640000,0.27
380700000,380700000,0.17
380760000,380760000,0.32
380820000,380820000,0.41
380880000,380879999,-0.11
380940000,380940000,0.30
381000000,381000000,0.22
381060000,381060006,6.13
381120000,381119999,-0.84
381180000,381179999,-0.77
381240000,381239999,-0.70
381300000,381299999,-0.33
381360000,381359999,-0.33
381420000,381419999,-0.44
381480000,381479999,-0.32
381540000,381539999,-0.25
381600000,381599999,-0.01
381660000,381659999,-0.00
381720000,381720000,0.18
381780000,381779999,-0.10
381840000,381840000,0.37
381900000,381900000,0.13
381960000,381960000,0.14
382020000,382020000,0.18
382080000,382079999,-0.04
382140000,382140000,0.20
382200000,382200000,0.33
382260000,382260000,0.12
382320000,382320000,0.13
382380000,382380000,0.24
382440000,382439999,-0.06
382500000,382499999,-0.04
382560000,382560002,2.96
382620000,382619999,-0.31
382680000,382679999,-0.28
382740000,382739999,-0.20
382800000,382799999,-0.33
382860000,382859999,-0.02
382920000,382919999,-0.19
382980000,382980000,0.32
383040000,383039999,-0.11
383100000,383099999,-0.26
383160000,383160000,0.47
383220000,383219999,-0.07
383280000,383279999,-0.12
383340000,383339999,-0.26
383400000,383400000,0.66
383460000,383460007,7.48
383520000,383519998,-1.23
383580000,383579998,-1.16
383640000,383639999,-0.54
383700000,383699999,-0.77
383760000,383759999,-0.65
383820000,383819999,-0.51
383880000,383879999,-0.18
383940000,383939999,-0.35
384000000,384000007,7.58
384060000,384059998,-1.31
384120000,384119998,-1.19
384180000,384179999,-0.94
384240000,384239999,-0.84
384300000,384299999,-0.46
384360000,384359999,-0.30
384420000,384419999,-0.27
384480000,384479999,-0.35
384540000,384539999,-0.11
384600000,384599999,-0.24
384660000,384660000,0.13
384720000,384719999,-0.18
384780000,384780000,0.53
384840000,384840000,0.23
384900000,384899999,-0.14
384960000,384959999,-0.18
385020000,385020000,0.85
385080000,385080000,0.56
385140000,385139999,-0.11
385200000,385199999,-0.23
385260000,385260000,0.10
385320000,385320000,0.13
385380000,385380000,0.22
385440000,385440000,0.11
385500000,385500000,0.15
385560000,385560000,0.18
385620000,385619999,-0.18
385680000,385680000,0.13
385740000,385739999,-0.13
385800000,385800000,0.35
385860000,385860000,0.22
385920000,385920000,0.18
385980000,385980000,0.14
386040000,386040000,0.13
386100000,386100000,0.08
386160000,386160000,0.18
386220000,386220000,0.13
386280000,386280000,0.28
386340000,386339998,-1.40
386400000,386400000,0.48
386460000,386460000,0.31
386520000,386520001,1.30
386580000,386580004,4.35
386640000,386639999,-0.76
386700000,386699999,-0.40
386760000,386759999,-0.70
386820000,386819999,-0.30
386880000,386879999,-0.38
386940000,386939999,-0.28
387000000,386999999,-0.38
387060000,387059999,-0.11
387120000,387119999,-0.15
387180000,387179999,-0.02
387240000,387239999,-0.06
387300000,387299999,-0.02
387360000,387360004,4.97
387420000,387419999,-0.58
387480000,387479999,-0.79
387540000,387539999,-0.35
387600000,387599999,-0.55
387660000,387659999,-0.15
387720000,387719999,-0.10
387780000,387779999,-0.17
387840000,387839999,-0.04
387900000,387900006,6.09
387960000,387959998,-1.05
388020000,388020005,5.63
388080000,388079998,-1.85
388140000,388139998,-1.61
388200000,388199995,-4.32
388260000,388259999,-0.38
388320000,388319999,-0.44
388380000,388379999,-0.15
388440000,388439999,-0.28
388500000,388499999,-0.11
388560000,388560000,0.09
388620000,388620000,0.22
388680000,388680000,0.38
388740000,388740000,0.15
388800000,388800000,0.11
388860000,388859999,-0.19
388920000,388919999,-0.05
388980000,388980000,0.18
389040000,389040000,0.29
389100000,389100009,9.02
389160000,389159998,-1.57
389220000,389219998,-1.39
389280000,389279999,-0.91
389340000,389339999,-0.89
389400000,389399999,-0.44
389460000,389459999,-0.37
389520000,389519999,-0.22
389580000,389579999,-0.16
389640000,389639999,-0.33
389700000,389699999,-0.05
389760000,389760000,0.11
389820000,389820000,0.12
389880000,389879999,-0.18
389940000,389939999,-0.13
390000000,389999999,-0.03
390060000,390060000,0.55
390120000,390120000,0.46
390180000,390180000,0.62
390240000,390240000,0.35
390300000,390300000,0.08
390360000,390359999,-0.23
390420000,390420003,3.06
390480000,390479999,-0.52
390540000,390539996,-3.62
390600000,390600000,0.42
390660000,390660012,12.90
390720000,390719997,-2.40
390780000,390779998,-1.70
390840000,390839998,-1.32
390900000,390900009,9.38
390960000,390959996,-3.10
391020000,391019997,-2.43
391080000,391079998,-1.84
391140000,391139995,-4.12
391200000,391199999,-0.77
391260000,391259999,-0.42
391320000,391319999,-0.31
391380000,391379999,-0.18
391440000,391439999,-0.13
391500000,391499999,-0.11
391560000,391559999,-0.27
391620000,391619999,-0.02
391680000,391679999,-0.01
391740000,391740000,0.20
391800000,391800000,0.37
391860000,391860012,12.59
391920000,391919997,-2.54
391980000,391979998,-1.83
392040000,392039998,-1.63
392100000,392099998,-1.28
392160000,392160003,3.75
392220000,392219998,-1.60
392280000,392279998,-1.36
392340000,392339999,-0.88
392400000,392399999,-0.71
392460000,392459999,-0.34
392520000,392519998,-1.82
392580000,392579999,-0.03
392640000,392639999,-0.00
392700000,392699999,-0.20
392760000,392760006,6.33
392820000,392820001,1.43
392880000,392879998,-1.42
392940000,392939998,-1.22
393000000,392999999,-0.90
393060000,393059999,-0.65
393120000,393119999,-0.47
393180000,393179999,-0.33
393240000,393239999,-0.31
393300000,393299999,-0.17
393360000,393359996,-3.24
393420000,393419997,-2.63
393480000,393480001,1.36
393540000,393540001,1.21
393600000,393600000,0.96
393660000,393660000,0.83
393720000,393720004,4.44
393780000,393779999,-0.30
393840000,393839999,-0.27
393900000,393899999,-0.06
393960000,393960020,20.13
394020000,394019996,-3.93
394080000,394079996,-3.35
394140000,394139997,-2.80
394200000,394199997,-2.04
394260000,394259995,-4.79
394320000,394319996,-3.77
394380000,394380004,4.12
394440000,394440008,8.26
394500000,394499997,-2.24
394560000,394559998,-1.66
394620000,394619998,-1.22
394680000,394680006,6.05
394740000,394739997,-2.21
394800000,394799998,-1.65
394860000,394860001,1.66
394920000,394920005,5.12
394980000,394979997,-2.65
395040000,395039997,-2.08
395100000,395099998,-1.78
395160000,395159998,-1.56
395220000,395220005,5.15
395280000,395279998,-1.99
395340000,395339998,-1.52
395400000,395399998,-1.40
395460000,395459999,-0.91
395520000,395519999,-0.68
395580000,395579999,-0.69
395640000,395640005,5.68
395700000,395700005,5.71
395760000,395759997,-2.67
395820000,395820003,3.19
395880000,395879997,-2.83
395940000,395939994,-5.26
396000000,395999999,-0.94
396060000,396059999,-0.67
396120000,396119996,-3.73
396180000,396180000,0.19
396240000,396240000,0.19
396300000,396300000,0.17
396360000,396360000,0.18
396420000,396419999,-0.06
396480000,396480000,0.64
396540000,396540001,1.37
396600000,396600004,4.73
396660000,396659999,-0.85
396720000,396719999,-0.18
396780000,396779999,-0.65
396840000,396839999,-0.72
396900000,396899999,-0.96
396960000,396959999,-0.09
397020000,397020005,5.18
397080000,397079999,-0.97
397140000,397139999,-0.84
397200000,397199999,-0.48
397260000,397259999,-0.35
397320000,397319999,-0.28
397380000,397379999,-0.18
397440000,397439999,-0.37
397500000,397499999,-0.28
397560000,397560005,5.92
397620000,397619998,-1.19
397680000,397680003,3.69
397740000,397739998,-1.73
397800000,397800006,6.51
397860000,397859997,-2.60
397920000,397919997,-2.11
397980000,397979998,-1.54
398040000,398039998,-1.22
398100000,398099997,-2.43
398160000,398159998,-1.92
398220000,398219999,-0.26
398280000,398280000,0.08
398340000,398340004,4.77
398400000,398399997,-2.33
398460000,398459999,-0.57
398520000,398520005,5.04
398580000,398579998,-1.28
398640000,398639998,-1.07
398700000,398699999,-0.56
398760000,398760004,4.73
398820000,398819998,-1.40
398880000,398879995,-4.33
398940000,398939999,-0.24
399000000,398999999,-0.35
399060000,399059999,-0.15
399120000,399120002,2.46
399180000,399179999,-0.48
399240000,399239999,-0.32
399300000,399299999,-0.51
399360000,399360005,5.30
399420000,399419996,-3.96
399480000,399479999,-0.47
399540000,399539999,-0.33
399600000,399599999,-0.15
399660000,399659999,-0.14
399720000,399719999,-0.28
399780000,399779999,-0.19
399840000,399840000,0.11
399900000,399899998,-1.42
399960000,399960001,1.21
400020000,400019999,-0.07
400080000,400079999,-0.01
400140000,400140000,0.39
400200000,400200006,6.15
400260000,400259995,-4.09
400320000,400319999,-0.33
400380000,400379999,-0.26
400440000,400440002,2.85
400500000,400499999,-0.57
400560000,400559999,-0.50
400620000,400619999,-0.16
400680000,400679999,-0.15
400740000,400740002,2.54
400800000,400800000,0.30
400860000,400859999,-0.60
400920000,400919999,-0.19
400980000,400979999,-0.49
401040000,401039999,-0.12
401100000,401099999,-0.24
401160000,401159999,-0.11
401220000,401219999,-0.05
401280000,401279998,-1.48
401340000,401340000,0.50
401400000,401400000,0.20
401460000,401460012,12.19
401520000,401519997,-2.14
401580000,401579998,-1.65
401640000,401639998,-1.50
401700000,401699999,-0.85
401760000,401759999,-0.88
401820000,401819999,-0.58
401880000,401879996,-3.62
401940000,401940000,0.57
402000000,402000000,0.21
402060000,402060000,0.10
402120000,402120000,0.40
402180000,402180000,0.39
402240000,402240000,0.16
402300000,402300000,0.14
402360000,402359999,-0.05
402420000,402420000,0.18
402480000,402479997,-2.79
402540000,402540000,0.91
402600000,402600000,0.70
402660000,402660000,0.67
402720000,402719998,-1.11
402780000,402780000,0.77
402840000,402840000,0.57
402900000,402900000,0.79
402960000,402960000,0.30
403020000,403020000,0.41
403080000,403080000,0.17
403140000,403140000,0.25
403200000,403200000,0.12
403260000,403259999,-0.02
403320000,403319999,-0.15
403380000,403380000,0.45
403440000,403439999,-0.09
403500000,403499999,-0.03
403560000,403560000,0.21
403620000,403620000,0.89
403680000,403679999,-0.03
403740000,403740000,0.38
403800000,403800010,10.53
403860000,403859998,-1.88
403920000,403920001,1.68
403980000,403980002,2.50
404040000,404039997,-2.29
404100000,404099998,-1.97
404160000,404159998,-1.42
404220000,404219998,-1.05
404280000,404279999,-0.84
404340000,404339999,-0.68
404400000,404399999,-0.52
404460000,404459996,-3.33
404520000,404519997,-2.61
404580000,404579997,-2.26
404640000,404639998,-1.69
404700000,404700001,1.88
404760000,404760001,1.41
404820000,404820021,21.13
404880000,404879998,-1.03
404940000,404939999,-0.79
405000000,404999999,-0.55
405060000,405059999,-0.49
405120000,405119999,-0.37
405180000,405180005,5.36
405240000,405239999,-0.94
405300000,405299999,-0.74
405360000,405359996,-3.66
405420000,405419999,-0.01
405480000,405479999,-0.05
405540000,405540000,0.16
405600000,405600000,0.13
405660000,405659999,-0.08
405720000,405719998,-1.28
405780000,405780000,0.55
405840000,405840000,0.54
405900000,405899997,-2.90
405960000,405960000,0.90
406020000,406020000,0.96
406080000,406080000,0.66
406140000,406140000,0.54
406200000,406200000,0.54
406260000,406259999,-0.84
406320000,406320000,0.53
406380000,406380000,0.50
406440000,406439997,-2.81
406500000,406500001,1.22
406560000,406560000,0.84
406620000,406620004,4.52
406680000,406679996,-3.33
406740000,406740001,1.55
406800000,406800003,3.75
406860000,406859996,-3.45
406920000,406920000,0.51
406980000,406980000,0.13
407040000,407040001,1.25
407100000,407099998,-1.38
407160000,407160000,0.70
407220000,407219999,-0.03
407280000,407280000,0.30
407340000,407340000,0.51
407400000,407399999,-0.63
407460000,407459998,-1.19
407520000,407520000,0.45
407580000,407580000,0.85
407640000,407640000,0.21
407700000,407700000,0.29
407760000,407759999,-0.05
407820000,407820000,0.18
407880000,407880001,1.46
407940000,407940002,2.19
408000000,407999999,-0.22
408060000,408059999,-0.24
408120000,408119999,-0.15
408180000,408179996,-3.12
408240000,408240002,2.18
408300000,408299999,-0.19
408360000,408359999,-0.09
408420000,408420000,0.28
408480000,408479999,-0.10
408540000,408540000,0.14
408600000,408600000,0.13
408660000,408659999,-0.02
408720000,408720000,0.47
408780000,408780000,0.24
408840000,408840000,0.12
408900000,408899996,-3.03
408960000,408960000,0.70
409020000,409019997,-2.56
409080000,409080001,1.31
409140000,409140005,5.66
409200000,409199999,-0.02
409260000,409259999,-0.28
409320000,409320000,0.83
409380000,409379996,-3.17
409440000,409439999,-0.92
409500000,409499999,-0.80
409560000,409560000,0.89
409620000,409619997,-2.49
409680000,409680001,1.50
409740000,409739997,-2.20
409800000,409800001,1.67
409860000,409860001,1.25
409920000,409920002,2.85
409980000,409980001,1.22
410040000,410040000,0.54
410100000,410100000,0.54
410160000,410160000,0.33
410220000,410219996,-3.02
410280000,410279999,-0.72
410340000,410340003,3.63
410400000,410400000,0.53
410460000,410460000,0.38
410520000,410520001,1.28
410580000,410579999,-0.17
410640000,410639999,-0.07
410700000,410700000,0.47
410760000,410760000,0.24
410820000,410819999,-0.15
410880000,410880000,0.19
410940000,410940000,0.72
411000000,411000000,0.12
411060000,411059999,-0.09
411120000,411120000,0.17
411180000,411179996,-3.20
411240000,411239999,-0.88
411300000,411300000,0.86
411360000,411360000,0.61
411420000,411420000,0.40
411480000,411480000,0.73
411540000,411540000,0.54
411600000,411600000,0.20
411660000,411660000,0.69
411720000,411720000,0.35
411780000,411779997,-2.89
411840000,411840001,1.68
411900000,411899997,-2.79
411960000,411960001,1.10
412020000,412020000,0.88
412080000,412080000,0.99
412140000,412140000,0.42
412200000,412200000,0.37
412260000,412260000,0.70
412320000,412320000,0.84
412380000,412379998,-1.09
412440000,412440000,0.83
412500000,412500000,0.48
412560000,412560000,0.28
412620000,412620000,0.35
412680000,412680006,6.48
412740000,412739999,-0.91
412800000,412799999,-0.73
412860000,412859999,-0.48
412920000,412919999,-0.52
412980000,412979999,-0.30
413040000,413039999,-0.20
413100000,413100002,2.84
413160000,413159999,-0.43
413220000,413219999,-0.72
413280000,413280003,3.77
413340000,413339999,-0.75
413400000,413399999,-0.96
413460000,413459999,-0.62
413520000,413519999,-0.47
413580000,413579999,-0.38
413640000,413639998,-1.62
413700000,413699999,-0.08
413760000,413759999,-0.07
413820000,413820000,0.55
413880000,413880000,0.16
413940000,413939996,-3.10
414000000,414000000,0.97
414060000,414060000,0.69
414120000,414120000,0.59
414180000,414180000,0.47
414240000,414240000,0.57
414300000,414300000,0.35
414360000,414359999,-0.03
414420000,414420000,0.16
414480000,414480000,0.19
414540000,414540000,0.26
414600000,414600000,0.74
414660000,414660000,0.37
414720000,414719996,-3.06
414780000,414780001,1.73
414840000,414839997,-2.88
414900000,414900001,1.01
414960000,414960001,1.10
415020000,415020000,0.94
415080000,415080000,0.65
415140000,415139999,-0.81
415200000,415200001,1.03
415260000,415260000,0.58
415320000,415320000,0.87
415380000,415380000,0.18
415440000,415440001,1.91
415500000,415500002,2.04
415560000,415559999,-0.52
415620000,415619999,-0.50
415680000,415680000,0.55
415740000,415739999,-0.29
415800000,415799999,-0.00
415860000,415860000,0.87
415920000,415919999,-0.32
415980000,415979999,-0.20
416040000,416039999,-0.30
416100000,416100002,2.55
416160000,416159999,-0.57
416220000,416220002,2.84
416280000,416279998,-1.05
416340000,416339999,-0.61
416400000,416399999,-0.71
416460000,416459999,-0.37
416520000,416519999,-0.29
416580000,416579999,-0.12
416640000,416640000,0.33
416700000,416699999,-0.10
416760000,416759999,-0.04
416820000,416819999,-0.26
416880000,416879999,-0.18
416940000,416940000,0.12
417000000,417000000,0.16
417060000,417059999,-0.11
417120000,417120000,0.61
417180000,417180008,8.04
417240000,417240011,11.33
417300000,417299996,-3.89
417360000,417359997,-2.92
417420000,417419997,-2.42
417480000,417479998,-1.77
417540000,417539998,-1.36
417600000,417600003,3.73
417660000,417659998,-1.86
417720000,417719998,-1.20
417780000,417779998,-1.08
417840000,417839999,-0.96
417900000,417899999,-0.56
417960000,417959999,-0.39
418020000,418019999,-0.36
418080000,418079999,-0.45
418140000,418139999,-0.26
418200000,418200010,10.11
418260000,418260004,4.80
418320000,418319996,-3.17
418380000,418379997,-2.44
418440000,418439998,-1.88
418500000,418499998,-1.34
418560000,418559997,-2.41
418620000,418619999,-0.57
418680000,418679999,-0.54
418740000,418739999,-0.25
418800000,418800008,8.74
418860000,418859998,-1.67
418920000,418919998,-1.21
418980000,418979998,-1.09
419040000,419039997,-2.97
419100000,419099999,-0.38
419160000,419159996,-3.49
419220000,419220000,0.30
419280000,419279998,-1.86
419340000,419339997,-2.47
419400000,419400001,1.39
419460000,419460001,1.23
419520000,419520000,0.72
419580000,419580001,1.26
419640000,419640000,0.16
419700000,419700000,0.19
419760000,419759997,-2.87
419820000,419820001,1.14
419880000,419880001,1.15
419940000,419940000,0.61
420000000,420000004,4.23
420060000,420059999,-0.37
420120000,420120002,2.67
420180000,420179999,-0.47
420240000,420240004,4.75
420300000,420299998,-1.64
420360000,420359998,-1.32
420420000,420420013,13.66
420480000,420479996,-3.65
420540000,420539997,-2.92
420600000,420599997,-2.30
420660000,420659997,-2.48
420720000,420719998,-1.22
420780000,420779998,-1.32
420840000,420839999,-0.27
420900000,420899999,-0.18
420960000,420959999,-0.41
421020000,421019999,-0.27
421080000,421079999,-0.15
421140000,421139999,-0.19
421200000,421199999,-0.28
421260000,421259999,-0.16
421320000,421319999,-0.15
421380000,421380000,0.86
421440000,421439999,-0.17
421500000,421499999,-0.02
421560000,421559999,-0.16
421620000,421620000,0.36
421680000,421680000,0.13
421740000,421739999,-0.10
421800000,421800000,0.40
421860000,421860008,8.08
421920000,421919998,-1.41
421980000,421979998,-1.26
422040000,422039999,-0.71
422100000,422099999,-0.59
422160000,422159999,-0.73
422220000,422219998,-1.79
422280000,422279999,-0.04
422340000,422340000,0.08
422400000,422400000,0.52
422460000,422460007,7.66
422520000,422519998,-1.26
422580000,422579998,-1.18
422640000,422639999,-0.82
422700000,422699999,-0.85
422760000,422759997,-2.06
422820000,422819999,-0.26
422880000,422879999,-0.11
422940000,422940000,0.27
423000000,422999999,-0.08
423060000,423059999,-0.10
423120000,423120002,2.16
423180000,423180010,10.15
423240000,423239999,-0.93
423300000,423299997,-2.08
423360000,423360009,9.21
423420000,423419996,-3.26
423480000,423479997,-2.82
423540000,423539997,-2.01
423600000,423600001,1.45
423660000,423659999,-0.31
423720000,423719997,-2.22
423780000,423779998,-1.56
423840000,423839998,-1.23
423900000,423900009,9.38
423960000,423959997,-2.59
424020000,424019997,-2.34
424080000,424079998,-1.65
424140000,424139998,-1.57
424200000,424199998,-1.11
424260000,424259999,-0.74
424320000,424319999,-0.59
424380000,424379999,-0.62
424440000,424440020,20.26
424500000,424499996,-3.97
424560000,424559997,-3.00
424620000,424619996,-3.92
424680000,424679998,-1.55
424740000,424740004,4.76
424800000,424799997,-2.12
424860000,424859998,-1.16
424920000,424919998,-1.51
424980000,424979999,-0.37
425040000,425039999,-0.73
425100000,425099996,-3.91
425160000,425159999,-0.02
425220000,425220000,0.35
425280000,425279996,-3.18
425340000,425340000,0.72
425400000,425400000,0.61
425460000,425460000,0.61
425520000,425520000,0.80
425580000,425580002,2.12
425640000,425639999,-0.26
425700000,425699999,-0.20
425760000,425759999,-0.00
425820000,425819999,-0.07
425880000,425880000,0.13
425940000,425940000,0.18
426000000,426000000,0.16
426060000,426060000,0.68
426120000,426119996,-3.10
426180000,426180001,1.05
426240000,426240000,0.52
426300000,426300000,0.60
426360000,426360006,6.73
426420000,426419999,-0.92
426480000,426480002,2.31
426540000,426539998,-1.15
426600000,426599999,-0.96
426660000,426659999,-0.66
426720000,426720010,10.76
426780000,426779994,-5.76
426840000,426839998,-1.40
426900000,426899997,-2.49
426960000,426959999,-0.70
427020000,427019999,-0.40
427080000,427079999,-0.25
427140000,427139999,-0.24
427200000,427199999,-0.18
427260000,427259999,-0.31
427320000,427319996,-3.18
427380000,427380000,0.82
427440000,427440000,0.64
427500000,427500000,0.42
427560000,427560000,0.45
427620000,427620000,0.22
427680000,427680000,0.18
427740000,427740000,0.25
427800000,427799999,-0.06
427860000,427860000,0.35
427920000,427920000,0.16
427980000,427979999,-0.07
428040000,428040000,0.37
428100000,428100000,0.09
428160000,428160000,0.09
428220000,428219999,-0.02
428280000,428280000,0.43
428340000,428339999,-0.07
428400000,428400002,2.31
428460000,428459999,-0.23
428520000,428520000,0.13
428580000,428579999,-0.02
428640000,428639999,-0.10
428700000,428699996,-3.09
428760000,428760000,0.70
428820000,428820000,0.97
428880000,428880000,0.56
428940000,428940000,0.47
429000000,429000006,6.64
429060000,429059998,-1.08
429120000,429119999,-0.80
429180000,429179999,-0.64
429240000,429239999,-0.31
429300000,429299999,-0.42
429360000,429360000,0.17
429420000,429419999,-0.23
429480000,429479999,-0.04
429540000,429540000,0.53
429600000,429600000,0.11
429660000,429660001,1.09
429720000,429720000,0.10
429780000,429779999,-0.27
429840000,429839999,-0.02
429900000,429899998,-1.25
429960000,429960000,0.21
430020000,430020000,0.19
430080000,430080000,0.17
430140000,430139999,-0.01
430200000,430200000,0.21
430260000,430259996,-3.00
430320000,430319997,-2.37
430380000,430380001,1.55
430440000,430440000,0.95
430500000,430500000,0.85
430560000,430560000,0.70
430620000,430620000,0.70
430680000,430680000,0.64
430740000,430740000,0.58
430800000,430800000,0.58
430860000,430860000,0.34
430920000,430920010,10.53
430980000,430979998,-1.56
431040000,431039998,-1.42
431100000,431099998,-1.33
431160000,431159999,-0.70
431220000,431219999,-0.80
431280000,431279999,-0.31
431340000,431339999,-0.55
431400000,431399999,-0.43
431460000,431460010,10.17
431520000,431519998,-1.81
431580000,431579998,-1.78
431640000,431639998,-1.38
431700000,431699998,-1.25
431760000,431759998,-2.00
431820000,431819999,-0.62
431880000,431879999,-0.55
431940000,431939999,-0.13
432000000,431999999,-0.21
432060000,432059999,-0.16
432120000,432119999,-0.05
432180000,432179997,-2.95
432240000,432240000,0.63
432300000,432300000,0.73
432360000,432360000,0.36
432420000,432420001,1.74
432480000,432479999,-0.08
432540000,432540000,0.41
432600000,432599996,-3.10
432660000,432660004,4.44
432720000,432719999,-0.22
432780000,432780005,5.21
432840000,432839998,-1.08
432900000,432899999,-0.86
432960000,432959999,-0.51
433020000,433019999,-0.33
433080000,433080003,3.32
433140000,433139999,-0.41
433200000,433200005,5.79
433260000,433259998,-1.04
433320000,433319998,-1.16
433380000,433379998,-1.02
433440000,433439999,-0.73
433500000,433499999,-0.68
433560000,433559999,-0.43
433620000,433619999,-0.46
433680000,433680003,3.22
433740000,433739998,-1.11
433800000,433799999,-0.64
433860000,433859999,-0.35
433920000,433920004,4.68
433980000,433979998,-1.17
434040000,434040000,0.68
434100000,434100001,1.88
